CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth
CUST100154,Sai Sharma,41,Other,576835,INR,90,Platinum,,,Daily,2159.87,1,0,0,sports,lucknow,India,rediffmail.com,Android,upi,1884,3,No,0
CUST100155,Krishna Singh,43,Male,465543,INR,82,silver,,,weekly,3303.6,31,1,29.5,Grocery,Delhi,India,gmail.com,iOS,upi,1879,5,No,0
CUST100156,Vihaan Gupta,33,Male,1624964.875,INR,21,basic,,,RARELY,2123.32,33,7,25,Grocery,Kolkata,india,yahoo.com,web,upi,1950,2,No,0
CUST100157,Ishaan Patel,52,male,412540,INR,19,Basic,,,Monthly,5899.62625,0,0,0,Electronics,pune,india,rediffmail.com,Android,Wallet,1603,2,Yes,1
CUST100158,Sai Iyer,25,Female,620488,INR,45,Platinum,,,Rarely,1822.78,30,24,6,Books,AHMEDABAD,India,outlook.com,IOS,Debit Card,0,5,No,0
CUST100159,Myra Singh,37,FEMALE,1624964.875,INR,76,Gold,,,Monthly,2095.13,3,2,1,Food Court,Pune,IN,outlook.com,Android,Wallet,1672,2,yes,0
CUST100160,Arjun Kapoor,54,female,1195919,INR,51,silver,,,Weekly,4163.87,2,0,3,Books,Ahmedabad,India,gmail.com,IOS,CREDIT CARD,1224,3,Yes,1
CUST100161,Vihaan Sinha,46,MALE,1209758,INR,51,Silver,,,Monthly,3310.79,10,9,1,Electronics,hyderabad,India,hotmail.com,IOS,Debit Card,1222,1,No,0
CUST100162,Rahul Mehta,36,FEMALE,775979,INR,57,GOLD,,,monthly,938.98,26,4,21,sports,pune,India,outlook.com,android,UPI,1199,1,No,0
CUST100163,Krishna Mishra,33,FEMALE,722944,USD,27,GOLD,,,Rarely,588.31,4,3,2,Beauty,Hyderabad,India,gmail.com,Mobile,Cash,1584,1,Yes,1
CUST100164,Krishna Patel,33,female,1535443,INR,76,Gold,,,RARELY,1071.89,1,0,1,Electronics,Mumbai,India,rediffmail.com,IOS,upi,1567,4,yes,0
CUST100165,Aditya Singh,27,male,452500,INR,42,Gold,,17-07-2023,Monthly,1650.46,16,13,2,Food Court,Ahmedabad,IN,outlook.com,android,CREDIT CARD,576,5,Yes,0
CUST100166,Vivaan Sinha,46,male,428291,INR,50,Gold,,28-02-2025,RARELY,5568.13,3,0,4,SPORTS,jaipur,India,gmail.com,Android,CREDIT CARD,1222,4,yes,0
CUST100049,Kiara Kumar,23,Female,1624964.875,INR,71,Silver,,,Monthly,2137.87,29,9,19,food court,Chennai,India,GMAIL.COM,Mobile,upi,605,4,No,0
CUST100169,Aarav Rao,28,female,589123,INR,39,Silver,29-06-2022,,Rarely,1292.68,5,4,1,Books,MUMBAI,IN,gmail.com,Desktop,UPI,2408,4,yes,0
CUST100170,Vivaan Kapoor,22,Female,1175828,INR,48,Platinum,,14-12-2022,Monthly,2726.83,20,11,9,Food Court,lucknow,India,GMAIL.COM,IOS,upi,1832,4,yes,1
CUST100171,Ayaan Verma,44,MALE,167310,INR,37,Gold,,,Daily,3259.28,9,4,4,KIDS,Hyderabad,india,gmail.com,android,upi,0,5,yes,1
CUST100172,Diya Kumar,24,Other,624228,USD,26,Gold,21-06-2023,,Monthly,2425.79,13,5,8,Grocery,Kolkata,India,gmail.com,IOS,upi,1057,4,Yes,0
CUST100173,Ayaan Joshi,43,MALE,1037896,INR,77,basic,16-07-2023,,Monthly,1737.94,12,1,11,Electronics,Mumbai,India,GMAIL.COM,IOS,Credit Card,1584,2,Yes,1
CUST100174,Myra Mehta,26,female,764959,INR,18,Silver,26-02-2022,,Weekly,4089.07,12,0,12,Home Decor,Lucknow,india,rediffmail.com,Web,UPI,1052,2,yes,0
CUST100175,Rahul Singh,31,Other,1071363,USD,36,basic,07-10-2023,,Daily,3940.99,41,2,29.5,FOOD COURT,hyderabad,India,outlook.com,android,upi,999,1,No,0
CUST100176,Kiara Chopra,62,Female,534592,INR,55,GOLD,,,Monthly,3641.8,48,23,25,sports,Jaipur,India,gmail.com,web,Cash,1196,5,Yes,0
CUST100178,Krishna Kapoor,47,MALE,832039,INR,64,PLATINUM,,,weekly,1063.86,36,20,17,grocery,Hyderabad,IN,GMAIL.COM,iOS,upi,611,1,yes,0
CUST100179,Ayaan Patel,39,Other,651168,INR,44,basic,,,weekly,3510.77,0,0,0,Gaming,Hyderabad,India,gmail.com,Desktop,upi,1243,4,no,0
CUST100180,Aarav Patel,44,Female,605084,INR,95,Basic,,,Weekly,763.55,9,5,5,kids,mumbai,IN,company.com,Mobile,Debit Card,1607,3,No,0
CUST100181,Reyansh Sinha,44,female,673528,USD,75,Gold,,,Weekly,933.86,15,8,7,gaming,Hyderabad,india,rediffmail.com,web,Debit Card,2119,2,No,0
CUST100182,Krishna Gupta,33,Female,619557,INR,46,Basic,,,monthly,3391.49,-3,1,3,Fashion,HYDERABAD,IN,yahoo.com,web,Cash,517,4,Yes,0
CUST100183,Myra Chopra,20,Other,407125,INR,10,basic,,,Monthly,3894.87,16,15,1,Kids,chenai,IN,company.com,IOS,CREDIT CARD,1448,1,Yes,0
CUST100184,Sai Rao,33,Male,612724,INR,35,Gold,22-06-2021,,RARELY,1940.45,3,2,1,Kids,hyderabad,INDIA,yahoo.com,iOS,Credit Card,1487,4,Yes,0
CUST100185,Aditya Khan,37,female,236914,USD,73,PLATINUM,,,Daily,1461.58,5,3,2,Kids,CHENNAI,INDIA,outlook.com,IOS,UPI,495,5,No,0
CUST100186,Sai Kumar,26,Female,501086,INR,23,Silver,,,Monthly,1969.2,13,4,8,GROCERY,Chennai,India,rediffmail.com,IOS,Cash,1844,4,yes,0
CUST100187,Aditya Joshi,23,FEMALE,327568,INR,60,Silver,,23-06-2022,weekly,1969.31,8,7,1,Sports,BENGALURU,India,gmail.com,iOS,Wallet,1050,5,Yes,0
CUST100188,Sara Kapoor,33,FEMALE,1251933,INR,24,Gold,,,weekly,979.48,3,0,4,Books,CHENNAI,INDIA,GMAIL.COM,android,upi,427,1,No,0
CUST100189,Aditya Sharma,23,Male,615359,INR,29,basic,,,Rarely,742.81,3,0,3,Grocery,Bengaluru,IN,gmail.com,IOS,Credit Card,882,1,Yes,1
CUST100190,Rahul Nair,29,Other,569885,INR,44,PLATINUM,,,Rarely,725.21,5,4,1,Food Court,PUNE,india,outlook.com,Android,CREDIT CARD,1503,2,no,1
CUST100191,Meera Rao,30,MALE,1519678,INR,57,Basic,,,Rarely,3581.12,1,0,1,GROCERY,Delhi,India,yahoo.com,IOS,Cash,2153,3,Yes,0
CUST100192,Kiara Joshi,31,Female,651168,INR,44,basic,,,Daily,2847.24,23,22,2,Sports,Lucknow,India,outlook.com,android,Debit Card,826,1,No,0
CUST100193,Ira Singh,34,MALE,884734,INR,63,silver,,,RARELY,989.75,5,0,5,Home Decor,Delhi,India,gmail.com,Web,Credit Card,1832,4,yes,0
CUST100194,Amit Iyer,35,MALE,987395,INR,100,GOLD,,11-10-2022,Monthly,1593.11,8,3,4,electronics,Hyderabad,IN,outlook.com,IOS,Cash,567,3,Yes,0
CUST100195,Aarav Gupta,52,male,1624964.875,INR,57,Gold,,,Monthly,3214.73,15,13,2,Kids,mumbai,India,rediffmail.com,Web,Debit Card,1402,3,Yes,0
CUST100196,Vivaan Kumar,25,MALE,633530,INR,41,Silver,,,Monthly,1314.3,4,2,2,Home Decor,Delhi,india,rediffmail.com,web,upi,2922.125,1,Yes,0
CUST100197,Rahul Verma,44,Male,835109,INR,7,GOLD,,,Monthly,835.39,7,2,4,Sports,chenai,India,yahoo.com,web,CREDIT CARD,2126,2,no,0
CUST100198,Ananya Joshi,34,Male,510472,INR,26,silver,10-10-2024,24-04-2026,Rarely,1794.74,34,17,17,FASHION,ahmedabad,India,company.com,iOS,upi,1093,1,Yes,0
CUST100199,Sara Khan,43,MALE,1200484,INR,62,Platinum,,,monthly,1203.89,55,26,29.5,Food Court,LUCKNOW,India,gmail.com,Mobile,upi,1153,5,No,0
CUST100200,Riya Joshi,24,Male,649811,INR,74,Platinum,25-08-2025,,Daily,2995.49,29,20,9,Books,Delhi,india,rediffmail.com,Desktop,Credit Card,1963,2,Yes,0
CUST100196,Priya Gupta,29,MALE,651168,INR,28,GOLD,09-10-2021,,monthly,1686.16,36,1,29.5,Grocery,Chennai,India,rediffmail.com,Web,CREDIT CARD,2114,5,Yes,1
CUST100202,Sai Joshi,45,MALE,628023,INR,42,PLATINUM,,,Weekly,2350.48,21,16,4,Books,Kolkata,India,outlook.com,Desktop,UPI,683,5,No,0
CUST100203,Ishaan Reddy,20,Female,859397,INR,56,silver,04-01-2022,,Weekly,645.91,2,1,0,Gaming,jaipur,india,gmail.com,web,upi,691,7,Yes,0
CUST100204,Rahul Nair,61,male,478883,INR,82,Silver,,,RARELY,625.32,16,3,13,electronics,Hyderabad,IN,gmail.com,android,Credit Card,0,2,No,0
CUST100205,Kiara Joshi,25,Other,883876,INR,65,silver,,,Monthly,5899.62625,5,0,5,ELECTRONICS,JAIPUR,India,GMAIL.COM,Android,upi,750,2,yes,0
CUST100206,Priya Chopra,50,MALE,563801,INR,39,basic,,,Monthly,308.38,6,5,1,Kids,LUCKNOW,India,hotmail.com,Android,CREDIT CARD,1780,5,Yes,0
CUST100207,Myra Nair,50,MALE,297017,INR,53,Silver,,,Daily,929.37,47,26,12,Sports,Delhi,india,gmail.com,Mobile,upi,1013,1,Yes,1
CUST100208,Arjun Verma,46,Male,1021831,INR,75,GOLD,,23-06-2021,weekly,479.87,1,0,1,FASHION,CHENNAI,India,outlook.com,Desktop,CREDIT CARD,1649,4,No,0
CUST100209,Riya Patel,20,male,321499,INR,8,Gold,,,Daily,1857.2,20,2,19,food court,Mumbai,india,hotmail.com,Desktop,Cash,2251,3,yes,0
CUST100210,Rahul Reddy,31,MALE,651168,INR,84,GOLD,29-01-2022,,Daily,1511.15,18,4,14,BEAUTY,bengaluru,India,outlook.com,Android,UPI,1159,4,yes,0
CUST100211,Ananya Das,36,MALE,540200,INR,79,Basic,,09-02-2025,Monthly,777.51,0,0,0,ELECTRONICS,CHENNAI,India,GMAIL.COM,IOS,upi,783,4,yes,0
CUST100212,Aadhya Chopra,9,Other,213584,INR,84,silver,,05-06-2026,Daily,4011.64,21,2,18,Home Decor,Bengaluru,INDIA,gmail.com,IOS,Cash,1320,2,Yes,0
CUST100213,Priya Kumar,41,Other,1399422,INR,47,PLATINUM,,,Weekly,3029.7,31,16,14,GAMING,PUNE,INDIA,gmail.com,IOS,Cash,1135,2,Yes,0
CUST100214,Amit Chopra,3.5,Female,425837,INR,22,Silver,,,Rarely,2946.59,1,0,1,Grocery,Kolkata,India,gmail.com,Web,Cash,2229,0,Yes,1
CUST100215,Arjun Verma,43,MALE,910256,INR,79,PLATINUM,,,weekly,3234.31,4,1,4,Fashion,Pune,India,hotmail.com,iOS,Wallet,2101,4,Yes,0
CUST100216,Arjun Joshi,52,female,120000,INR,67,basic,,,Monthly,2361.9,10,3,7,beauty,Bengaluru,India,gmail.com,Web,Debit Card,1300,2,Yes,0
CUST100217,Riya Singh,18,Other,438677,INR,70,GOLD,09-01-2024,08-07-2025,Daily,1289.53,29,18,11,electronics,AHMEDABAD,INDIA,gmail.com,Desktop,Cash,917,2,no,0
CUST100218,Riya Mishra,39,male,198308,USD,51,Silver,,09-10-2024,Rarely,2256.61,9,0,8,Grocery,MUMBAI,India,outlook.com,Android,CREDIT CARD,202,4,yes,0
CUST100219,Vivaan Verma,14,Male,1437866,INR,41,silver,,,Monthly,5899.62625,9,1,7,gaming,Ahmedabad,INDIA,GMAIL.COM,Web,upi,264,4,Yes,0
CUST100220,Ananya Mishra,33,Female,922701,INR,51,Gold,,,Daily,2661.08,5,4,0,Grocery,Hyderabad,IN,gmail.com,IOS,Debit Card,1072,4,Yes,0
CUST100221,Ira Patel,41,male,279974,USD,50,GOLD,19-08-2022,,Monthly,1665.3,22,21,1,fashion,bengaluru,india,yahoo.com,iOS,Debit Card,670,5,Yes,0
CUST100222,Arjun Kumar,24,Male,316062,INR,80,Gold,,,Weekly,847.02,8,2,7,Beauty,ahmedabad,India,gmail.com,Mobile,Credit Card,1066,2,yes,0
CUST100223,Krishna Mehta,39,MALE,547544,INR,63,Platinum,23-08-2021,,RARELY,431.13,1,0,2,Home Decor,AHMEDABAD,India,hotmail.com,IOS,Debit Card,1646,3,Yes,1
CUST100224,Ananya Kumar,32,FEMALE,355332,INR,41,PLATINUM,20-11-2024,,Rarely,5214.32,11,7,4,SPORTS,Kolkata,IN,yahoo.com,Android,Cash,2922.125,3,Yes,0
CUST100225,Sara Joshi,36,Other,463145,INR,25,PLATINUM,13-09-2021,,monthly,5016.69,20,19,1,Fashion,Jaipur,India,gmail.com,Desktop,Credit Card,592,2,Yes,0
CUST100226,Sara Iyer,36,male,329486,USD,72,Silver,,,Daily,1814.65,9,2,8,kids,JAIPUR,INDIA,rediffmail.com,android,upi,1309,3,yes,0
CUST100227,Kiara Kapoor,43,Male,707188,INR,20,Gold,,,Rarely,1872.55,55,11,29.5,Electronics,Kolkata,India,gmail.com,Web,Cash,1199,2,Yes,0
CUST100124,Vihaan Sinha,35,MALE,1624964.875,USD,63,Gold,,,Monthly,2832.67,19,5,14,Food Court,Hyderabad,india,company.com,Web,Debit Card,113,3,No,0
CUST100229,Reyansh Patel,19,FEMALE,375173,INR,23,silver,,,Weekly,328.3,55,26,29.5,Beauty,Lucknow,india,outlook.com,android,Wallet,2063,2,yes,1
CUST100230,Myra Sharma,42,female,274118,INR,9,GOLD,,,weekly,2692.55,9,6,3,Food Court,Lucknow,India,gmail.com,web,Debit Card,1302,3,yes,1
CUST100231,Sai Khan,27,FEMALE,348132,INR,22,Gold,,,Daily,1814.65,4,0,4,Gaming,CHENNAI,india,outlook.com,Desktop,UPI,0,4,No,1
CUST100232,Amit Verma,34,Female,1624964.875,INR,55,Silver,,,monthly,1145.26,14,4,9,Home Decor,Jaipur,India,GMAIL.COM,iOS,Wallet,542,4,No,0
CUST100233,Aditya Sinha,33,Female,344889,INR,68,Basic,,,weekly,3060.95,35,26,10,Sports,KOLKATA,INDIA,gmail.com,IOS,upi,455,1,No,0
CUST100234,Priya Chopra,50,FEMALE,1624964.875,INR,88,Gold,,,Monthly,2805.17,8,3,5,BEAUTY,Ahmedabad,IN,gmail.com,Desktop,upi,2256,4,Yes,0
CUST100235,Riya Nair,46,male,651168,INR,73,GOLD,,,Monthly,1849.06,9,5,5,Home Decor,Chennai,INDIA,gmail.com,Mobile,Wallet,993,5,No,0
CUST100236,Sai Singh,23,Other,538885,INR,64,silver,,,Weekly,3252.16,0,0,0,sports,mumbai,India,company.com,IOS,upi,988,3,yes,0
CUST100237,Saanvi Gupta,28,FEMALE,1624964.875,INR,10,GOLD,,,Monthly,834.88,20,14,5,beauty,PUNE,INDIA,gmail.com,IOS,upi,114,4,yes,1
CUST100238,Krishna Singh,12,Male,880188,INR,57,Silver,,,Monthly,1877.22,47,6,29.5,Electronics,ahmedabad,india,outlook.com,android,CREDIT CARD,1253,1,Yes,1
CUST100239,Sara Kumar,59,MALE,310920,USD,65,GOLD,21-12-2021,,Daily,5899.62625,9,8,1,Books,delhi,IN,company.com,Desktop,CREDIT CARD,764,1,Yes,0
CUST100240,Meera Sinha,33,male,1369769,INR,41,Silver,24-08-2022,17-10-2022,Weekly,5899.62625,5,2,3,Kids,HYDERABAD,India,outlook.com,IOS,Credit Card,834,2,No,0
CUST100241,Arjun Sharma,31,MALE,621109,INR,73,Basic,,,Daily,1862.03,0,0,0,KIDS,Mumbai,IN,GMAIL.COM,IOS,Credit Card,1142,5,No,0
CUST100242,Saanvi Patel,49,MALE,462850,INR,34,GOLD,,,monthly,5899.62625,0,0,1,SPORTS,PUNE,India,GMAIL.COM,Desktop,Credit Card,1540,5,yes,1
CUST100243,Sai Joshi,25,Female,925903,USD,72,Gold,04-04-2024,,Monthly,3342.38,26,13,13,Grocery,Ahmedabad,IN,gmail.com,Android,Debit Card,2373,2,No,0
CUST100244,Sai Chopra,31,female,250274,INR,63,Basic,,,monthly,1503.57,20,4,16,books,Kolkata,India,outlook.com,iOS,Credit Card,1911,5,No,0
CUST100245,Vivaan Khan,28,Male,661871,INR,50,GOLD,,12-12-2025,weekly,3719.34,0,0,0,food court,Bengaluru,INDIA,company.com,iOS,UPI,0,1,yes,1
CUST100122,Riya Reddy,27,Other,651168,USD,4,Platinum,19-12-2022,,Daily,1789.86,5,0,4,Electronics,Hyderabad,India,gmail.com,web,Cash,700,4,Yes,0
CUST100247,Reyansh Sinha,35,Other,234486,INR,84,GOLD,,14-07-2021,weekly,3414.57,28,15,12,sports,delhi,India,GMAIL.COM,android,upi,870,4,yes,0
CUST100249,Arjun Sharma,18,Female,933278,INR,48,silver,26-08-2025,,Monthly,2974.3,5,3,2,kids,KOLKATA,India,rediffmail.com,Android,Wallet,1260,5,No,0
CUST100250,Riya Singh,25,male,334657,INR,76,Platinum,,,Monthly,507.65,10,0,9,Food Court,lucknow,India,outlook.com,IOS,Credit Card,118,3,yes,1
CUST100251,Rahul Verma,50,MALE,478574,INR,67,Gold,08-06-2021,,RARELY,-250,35,12,22,Electronics,Delhi,India,hotmail.com,web,upi,1559,5,no,0
CUST100252,Aadhya Khan,41,Female,494244,INR,76,Basic,,,weekly,3380.6,18,17,1,beauty,Lucknow,india,gmail.com,IOS,Credit Card,2092,3,no,0
CUST100253,Arjun Chopra,36,Female,651168,USD,93,PLATINUM,31-10-2021,12-06-2023,Monthly,710.19,28,9,18,KIDS,lucknow,india,yahoo.com,web,upi,2039,2,Yes,0
CUST100254,Saanvi Mishra,18,MALE,1046324,USD,56,GOLD,,,Monthly,2598.47,23,16,6,Grocery,HYDERABAD,IN,gmail.com,IOS,upi,192,5,yes,0
CUST100255,Saanvi Singh,33,FEMALE,474877,INR,79,Gold,,,Monthly,1005.44,5,3,1,Fashion,BENGALURU,IN,GMAIL.COM,iOS,Debit Card,839,1,Yes,0
CUST100256,Krishna Sinha,40,Female,874274,INR,65,Platinum,,,Weekly,2654.17,10,7,2,Food Court,Bengaluru,India,rediffmail.com,iOS,Credit Card,1689,5,No,0
CUST100257,Priya Kumar,50,female,868617,USD,63,Platinum,01-10-2023,,weekly,5899.62625,7,3,4,Sports,MUMBAI,India,GMAIL.COM,IOS,upi,762,4,No,0
CUST100258,Aditya Khan,48,MALE,467472,INR,34,Silver,24-09-2022,26-12-2023,monthly,578.26,43,11,29.5,food court,Kolkata,INDIA,outlook.com,IOS,CREDIT CARD,1433,5,Yes,0
CUST100259,Aarav Kapoor,33,Male,237635,INR,44,Gold,,,RARELY,1816.72,0,0,0,food court,mumbai,IN,gmail.com,Android,Wallet,1367,3,Yes,0
CUST100260,Riya Iyer,30,Female,529979,USD,40,Gold,,,Rarely,5882.66,6,4,2,GAMING,Pune,IN,GMAIL.COM,Desktop,Wallet,1491,1,Yes,0
CUST100261,Rahul Chopra,27,Male,1353354,INR,80,Silver,,,Monthly,819.06,12,4,10,beauty,hyderabad,India,gmail.com,web,Debit Card,1418,4,No,0
CUST100262,Kiara Rao,30,Male,478094,INR,59,GOLD,,,Daily,395.16,24,23,1,Books,NEW DELHI,india,GMAIL.COM,Desktop,Wallet,1764,5,No,0
CUST100263,Aarav Khan,19,FEMALE,326391,INR,43,Platinum,,,Weekly,658.56,4,0,3,sports,PUNE,India,yahoo.com,android,upi,2184,2,Yes,0
CUST100264,Ira Nair,44,MALE,278382,INR,81,Silver,22-02-2024,,monthly,5899.62625,4,0,4,Food Court,ahmedabad,india,gmail.com,iOS,upi,1618,3,No,0
CUST100265,Reyansh Sharma,31,male,432513,INR,51,GOLD,,,Rarely,1757.84,21,5,15,gaming,Hyderabad,India,rediffmail.com,Desktop,UPI,240,1,yes,1
CUST100266,Rahul Verma,40,Female,822875,INR,52,Basic,30-08-2021,,Rarely,1035.51,12,2,9,FOOD COURT,mumbai,India,rediffmail.com,IOS,Debit Card,1627,1,Yes,0
CUST100267,Saanvi Nair,35,Female,1009065,USD,69,silver,01-05-2025,25-03-2026,RARELY,1814.65,21,5,17,Electronics,Kolkata,IN,gmail.com,web,CREDIT CARD,1466,3,yes,0
CUST100268,Priya Joshi,50,FEMALE,1085230,INR,77,Silver,,,Monthly,961.48,7,4,2,Home Decor,chenai,India,outlook.com,IOS,Debit Card,1233,3,no,0
CUST100269,Aarav Sinha,43,female,854124,INR,100,basic,10-12-2022,23-03-2024,Rarely,2791.8,55,26,2,Food Court,jaipur,IN,company.com,android,Credit Card,238,2,yes,0
CUST100270,Reyansh Das,40,Male,564864,INR,34,PLATINUM,,13-05-2024,RARELY,1698.66,16,8,8,home decor,Mumbai,India,company.com,Android,Wallet,25,2,No,0
CUST100271,Neha Khan,23,FEMALE,377828,INR,70,Gold,26-02-2023,,weekly,1041.14,9,7,2,Kids,Mumbai,INDIA,gmail.com,web,Wallet,268,1,no,0
CUST100272,Sai Patel,21,Female,651168,INR,71,Platinum,,,Monthly,1112.72,0,0,0,home decor,AHMEDABAD,India,hotmail.com,IOS,Credit Card,667,1,Yes,0
CUST100273,Amit Gupta,48,male,1624964.875,INR,62,Silver,,,Daily,1625.52,12,8,4,home decor,Chennai,IN,hotmail.com,Android,CREDIT CARD,682,1,Yes,0
CUST100274,Krishna Joshi,33,MALE,521459,INR,51,Gold,05-11-2022,,Monthly,2453.45,6,4,3,kids,Ahmedabad,INDIA,gmail.com,web,Wallet,1410,4,Yes,0
CUST100276,Saanvi Nair,3.5,Other,1624964.875,INR,50,basic,,,Monthly,1310.4,15,6,10,Electronics,ahmedabad,INDIA,gmail.com,Web,Wallet,929,3,Yes,0
CUST100277,Aadhya Sinha,23,Male,887555,INR,43,silver,,,weekly,552.53,3,1,1,grocery,Delhi,India,gmail.com,Mobile,CREDIT CARD,2015,5,yes,1
CUST100278,Vivaan Singh,47,MALE,1160008,INR,51,Silver,,,Monthly,2913.04,19,2,17,books,PUNE,India,outlook.com,IOS,Credit Card,588,4,yes,0
CUST100279,Sai Sinha,33,FEMALE,405727,INR,21,Gold,,,monthly,2041.18,18,0,18,FOOD COURT,mumbai,India,yahoo.com,android,upi,1696,4,yes,0
CUST100280,Krishna Patel,24,Other,1139398,INR,64,Gold,,,Daily,1823.73,9,0,9,Home Decor,HYDERABAD,INDIA,hotmail.com,Mobile,Credit Card,2117,4,yes,0
CUST100281,Saanvi Sinha,27,female,470032,INR,83,silver,20-01-2021,,Monthly,2156.41,3,1,2,books,Hyderabad,India,GMAIL.COM,Mobile,Credit Card,1225,3,Yes,0
CUST100282,Sai Nair,19,female,661718,INR,57,Platinum,,27-07-2022,weekly,2643.95,1,0,1,electronics,ahmedabad,IN,rediffmail.com,IOS,Cash,230,2,Yes,0
CUST100283,Saanvi Rao,3.5,MALE,1624964.875,INR,68,Gold,15-08-2024,,monthly,683.87,6,3,4,Sports,Pune,India,rediffmail.com,Mobile,Cash,818,4,No,0
CUST100284,Pooja Rao,46,female,471432,INR,49,Platinum,25-02-2024,25-05-2024,Weekly,2361.01,38,2,29.5,books,Kolkata,India,GMAIL.COM,IOS,UPI,1917,1,no,0
CUST100285,Pooja Mishra,23,Female,263147,USD,70,basic,,,Rarely,3673.41,12,0,13,Electronics,KOLKATA,India,outlook.com,web,Credit Card,546,1,No,0
CUST100286,Aarav Kapoor,28,Female,1200898,INR,39,Silver,13-10-2024,12-09-2025,Rarely,1207.47,0,0,0,fashion,KOLKATA,INDIA,hotmail.com,android,Wallet,746,2,Yes,0
CUST100287,Reyansh Nair,41,MALE,554884,INR,49,Silver,11-04-2021,,Monthly,3201.47,10,8,3,Fashion,Delhi,India,rediffmail.com,Desktop,CREDIT CARD,1747,2,no,1
CUST100288,Diya Kumar,42,Male,432125,INR,64,basic,,,Rarely,1850.87,18,7,12,books,chenai,india,gmail.com,Android,upi,1199,2,Yes,1
CUST100289,Amit Nair,33,FEMALE,651168,INR,42,Platinum,01-05-2023,23-09-2025,weekly,695.34,23,3,19,Fashion,Hyderabad,india,yahoo.com,android,Cash,604,5,No,0
CUST100290,Reyansh Joshi,45,female,651168,INR,82,basic,12-03-2021,,Daily,5899.62625,2,0,2,fashion,pune,India,gmail.com,web,Debit Card,2922.125,3,No,0
CUST100291,Amit Verma,35,Female,910468,INR,30,Platinum,,,Rarely,2916.97,10,0,10,Grocery,AHMEDABAD,India,hotmail.com,IOS,Debit Card,1622,5,Yes,1
CUST100292,Pooja Mishra,53,Male,1602568,USD,86,Platinum,,,weekly,3409.83,14,13,2,Food Court,MUMBAI,India,rediffmail.com,Desktop,Cash,764,5,No,0
CUST100293,Rahul Rao,42,Female,360253,INR,50,basic,30-04-2025,17-03-2026,Monthly,1903.23,25,0,24,Fashion,delhi,INDIA,company.com,Desktop,CREDIT CARD,2324,3,yes,0
CUST100294,Rahul Kumar,15,MALE,1624964.875,INR,42,Basic,11-10-2023,,RARELY,3027.37,19,4,15,Gaming,PUNE,India,gmail.com,web,Credit Card,752,4,No,0
CUST100295,Pooja Verma,44,MALE,1624964.875,INR,60,basic,,,weekly,5899.62625,42,9,29.5,GAMING,JAIPUR,india,yahoo.com,iOS,CREDIT CARD,1481,2,no,0
CUST100296,Ira Verma,52,female,880408,USD,35,Gold,,,Monthly,4307.67,10,3,7,Home Decor,mumbai,INDIA,company.com,Android,Cash,1253,4,Yes,0
CUST100297,Ira Verma,41,female,822742,INR,57,Platinum,,,RARELY,3782.66,10,8,2,FOOD COURT,Pune,India,company.com,IOS,upi,1367,3,No,0
CUST100298,Krishna Sharma,63.5,MALE,651168,USD,1,PLATINUM,,15-07-2025,Rarely,1643.42,11,6,4,BEAUTY,Delhi,india,gmail.com,IOS,upi,571,2,yes,0
CUST100299,Myra Joshi,39,Female,730885,USD,50,basic,,,Rarely,2965.39,0,0,0,fashion,JAIPUR,INDIA,rediffmail.com,IOS,Credit Card,751,1,No,0
CUST100300,Ira Nair,23,Male,786065,INR,50,Platinum,,,Monthly,2334.24,16,15,0,SPORTS,NEW DELHI,IN,gmail.com,Android,upi,1180,2,No,0
CUST100301,Vihaan Chopra,37,MALE,480416,INR,37,GOLD,09-06-2024,,Rarely,1127.99,13,11,3,Kids,Bengaluru,india,gmail.com,Web,Credit Card,1449,4,No,0
CUST100302,Reyansh Verma,44,MALE,562237,INR,35,PLATINUM,,16-04-2026,monthly,5726.73,11,4,8,Electronics,KOLKATA,India,gmail.com,android,Credit Card,1231,5,yes,0
CUST100303,Rahul Mehta,32,Female,456884,INR,46,PLATINUM,,,weekly,1381.5,0,0,0,Food Court,delhi,India,gmail.com,Desktop,UPI,766,4,yes,0
CUST100304,Ayaan Reddy,18,Female,268718,INR,51,Gold,,,Daily,1921.32,22,15,7,Food Court,delhi,IN,outlook.com,Mobile,UPI,0,1,No,0
CUST100305,Saanvi Kapoor,36,MALE,651168,INR,19,Platinum,,27-12-2021,weekly,958.42,41,2,29.5,GROCERY,Delhi,India,hotmail.com,Android,CREDIT CARD,656,2,No,0
CUST100306,Myra Mehta,31,Male,866924,INR,35,Silver,,,Rarely,868.34,1,0,2,Grocery,KOLKATA,India,gmail.com,android,CREDIT CARD,595,3,yes,0
CUST100307,Myra Singh,44,Female,485770,INR,46,basic,,19-07-2024,monthly,2300.75,8,2,6,Gaming,Delhi,INDIA,hotmail.com,web,upi,1947,5,yes,0
CUST100308,Ananya Patel,19,Male,209307,INR,62,Basic,,,Weekly,2760.58,3,2,1,Home Decor,JAIPUR,India,gmail.com,Mobile,Credit Card,2010,1,Yes,1
